error_code,error_no,error_type,form_name,packet,var_name,check_type,test_name,short_desc,full_desc,test_logic,comp_forms,comp_vars,do_in_redcap,in_prev_versions,questions
f3-fcv-m-011,011,Error,f3,FCV,C19CODIS_F,Missingness,C19CODIS_F must be present,C19CODIS_F cannot be blank,"Q2. C19CODIS_F (On a scale of 1-5, since the last visit, how disruptive has the COVID-19 pandemic been to your everyday life?) cannot be blank",If C19CODIS_F = blank,,,,,
f3-fcv-c-012,012,Error,f3,FCV,C19COCTL_F,Conformity,C19COCTL_F conforms,C19COCTL_F must be an integer between 1-5 or 8,"Q3. C19COCTL_F (On a scale of 1-5, since the last visit, how often have you felt that you were unable to control the important things in your life?) must be an integer between 1-5 or 8",IF C19COCTL_F < 1 or (C19COCTL_F > 5 and C19COCTL_F ne 8),,,,,
f3-fcv-m-013,013,Error,f3,FCV,C19COCTL_F,Missingness,C19COCTL_F must be present,C19COCTL_F cannot be blank,"Q3. C19COCTL_F (On a scale of 1-5, since the last visit, how often have you felt that you were unable to control the important things in your life?) cannot be blank",If C19COCTL_F = blank,,,,,
f3-fcv-c-014,014,Error,f3,FCV,C19CPESTCP,Conformity,C19CPESTCP conforms,C19CPESTCP must be an integer between 1-6 or 8,Q4. C19CPESTCP (On a scale of 1-6 how would you rate your ability to handle stress?) must be an integer between 1-6 or 8,IF C19CPESTCP < 1 or (C19CPESTCP > 6 and C19CPESTCP ne 8),,,,,
f3-fcv-m-015,015,Error,f3,FCV,C19CPESTCP,Missingness,C19CPESTCP must be present,C19CPESTCP cannot be blank,Q4. C19CPESTCP (On a scale of 1-6 how would you rate your ability to handle stress?) cannot be blank,If C19CPESTCP = blank,,,,,
f3-fcv-c-016,016,Error,f3,FCV,C19AMTSTCP,Conformity,C19AMTSTCP conforms,C19AMTSTCP must be an integer between 1-6 or 8,"Q5. C19AMTSTCP (In the past year, on a scale of 1-6 with 1 being “no stress” and 6 being “extreme stress”) must be an integer between 1-6 or 8",IF C19AMTSTCP < 1 or (C19AMTSTCP > 6 and C19AMTSTCP ne 8),,,,,
f3-fcv-m-017,017,Error,f3,FCV,C19AMTSTCP,Missingness,C19AMTSTCP must be present,C19AMTSTCP cannot be blank,"Q5. C19AMTSTCP (In the past year, on a scale of 1-6 with 1 being “no stress” and 6 being “extreme stress”) cannot be blank",If C19AMTSTCP = blank,,,,,
f3-fcv-c-018,018,Error,f3,FCV,C19CONN_F,Conformity,C19CONN_F conforms,C19CONN_F must be an integer between 1-3 or 8,"Q6. C19CONN_F (Since the last visit, regarding your feelings of connectedness with friends and family during the COVID-19 pandemic, did you feel or have you felt…) must be an integer between 1-3 or 8",IF C19CONN_F < 1 or (C19CONN_F > 3 and C19CONN_F ne 8),,,,,
f3-fcv-m-019,019,Error,f3,FCV,C19CONN_F,Missingness,C19CONN_F must be present,C19CONN_F cannot be blank,"Q6. C19CONN_F (Since the last visit, regarding your feelings of connectedness with friends and family during the COVID-19 pandemic, did you feel or have you felt…) cannot be blank",If C19CONN_F = blank,,,,,
f3-fcv-c-020,020,Error,f3,FCV,C19CARE_F,Conformity,C19CARE_F conforms,C19CARE_F must be an integer between 1-4 or 8,"Q7. C19CARE_F (Since the last visit, has the COVID-19 pandemic affected your ability to provide care for the research participant?) must be an integer between 1-4 or 8",IF C19CARE_F < 1 or (C19CARE_F > 4 and C19CARE_F ne 8),,,,,
f3-fcv-m-021,021,Error,f3,FCV,C19CARE_F,Missingness,C19CARE_F must be present,C19CARE_F cannot be blank,"Q7. C19CARE_F (Since the last visit, has the COVID-19 pandemic affected your ability to provide care for the research participant?) cannot be blank",If C19CARE_F = blank,,,,,
f3-fcv-c-022,022,Error,f3,FCV,C19KFAM_F,Conformity,C19KFAM_F conforms,"C19KFAM_F must be an integer 0, 1, or 8","Q8a. C19KFAM_F (Since the last visit, what kind of care assistance, if any, has become harder to access: Respite by family or friends) must be an integer between 0-1 or 8",IF C19KFAM_F < 0 or (C19KFAM_F > 1 and C19KFAM_F ne 8),,,,,
f3-fcv-m-023,023,Error,f3,FCV,C19KFAM_F,Missingness,C19KFAM_F must be present,C19KFAM_F cannot be blank,"Q8a. C19KFAM_F (Since the last visit, what kind of care assistance, if any, has become harder to access: Respite by family or friends) cannot be blank",If C19KFAM_F = blank,,,,,
f3-fcv-c-024,024,Error,f3,FCV,C19KAGE_F,Conformity,C19KAGE_F conforms,"C19KAGE_F must be an integer 0, 1, or 8","Q8b. C19KAGE_F (Since the last visit, what kind of care assistance, if any, has become harder to access: Paid respite by care agencies) must be an integer between 0-1 or 8",IF C19KAGE_F < 0 or (C19KAGE_F > 1 and C19KAGE_F ne 8),,,,,
f3-fcv-m-025,025,Error,f3,FCV,C19KAGE_F,Missingness,C19KAGE_F must be present,C19KAGE_F cannot be blank,"Q8b. C19KAGE_F (Since the last visit, what kind of care assistance, if any, has become harder to access: Paid respite by care agencies) cannot be blank",If C19KAGE_F = blank,,,,,
f3-fcv-c-026,026,Error,f3,FCV,C19KACT_F,Conformity,C19KACT_F conforms,"C19KACT_F must be an integer 0, 1, or 8","Q8c. C19KACT_F (Since the last visit, what kind of care assistance, if any, has become harder to access: Day activity programs) must be an integer between 0-1 or 8",IF C19KACT_F < 0 or (C19KACT_F > 1 and C19KACT_F ne 8),,,,,
f3-fcv-m-027,027,Error,f3,FCV,C19KACT_F,Missingness,C19KACT_F must be present,C19KACT_F cannot be blank,"Q8c. C19KACT_F (Since the last visit, what kind of care assistance, if any, has become harder to access: Day activity programs) cannot be blank",If C19KACT_F = blank,,,,,
f3-fcv-c-028,028,Error,f3,FCV,C19KOVE_F,Conformity,C19KOVE_F conforms,"C19KOVE_F must be an integer 0, 1, or 8","Q8d. C19KOVE_F (Since the last visit, what kind of care assistance, if any, has become harder to access: Overnight or extended-stay respite care) must be an integer between 0-1 or 8",IF C19KOVE_F < 0 or (C19KOVE_F > 1 and C19KOVE_F ne 8),,,,,
f3-fcv-m-029,029,Error,f3,FCV,C19KOVE_F,Missingness,C19KOVE_F must be present,C19KOVE_F cannot be blank,"Q8d. C19KOVE_F (Since the last visit, what kind of care assistance, if any, has become harder to access: Overnight or extended-stay respite care) cannot be blank",If C19KOVE_F = blank,,,,,
f3-fcv-c-030,030,Error,f3,FCV,C19KFAC_F,Conformity,C19KFAC_F conforms,"C19KFAC_F must be an integer 0, 1, or 8","Q8e. C19KFAC_F (Since the last visit, what kind of care assistance, if any, has become harder to access: Ability to find skilled residential facility placement) must be an integer between 0-1 or 8",IF C19KFAC_F < 0 or (C19KFAC_F > 1 and C19KFAC_F ne 8),,,,,
f3-fcv-m-031,031,Error,f3,FCV,C19KFAC_F,Missingness,C19KFAC_F must be present,C19KFAC_F cannot be blank,"Q8e. C19KFAC_F (Since the last visit, what kind of care assistance, if any, has become harder to access: Ability to find skilled residential facility placement) cannot be blank",If C19KFAC_F = blank,,,,,
f3-fcv-c-032,032,Error,f3,FCV,C19KAPP_F,Conformity,C19KAPP_F conforms,"C19KAPP_F must be an integer 0, 1, or 8","Q8f. C19KAPP_F (Since the last visit, what kind of care assistance, if any, has become harder to access: Medical care including physician appointments) must be an integer between 0-1 or 8",IF C19KAPP_F < 0 or (C19KAPP_F > 1 and C19KAPP_F ne 8),,,,,
f3-fcv-m-033,033,Error,f3,FCV,C19KAPP_F,Missingness,C19KAPP_F must be present,C19KAPP_F cannot be blank,"Q8f. C19KAPP_F (Since the last visit, what kind of care assistance, if any, has become harder to access: Medical care including physician appointments) cannot be blank",If C19KAPP_F = blank,,,,,
f3-fcv-c-034,034,Error,f3,FCV,C19KOTH_F,Conformity,C19KOTH_F conforms,"C19KOTH_F must be an integer 0, 1, or 8","Q8g. C19KOTH_F (Since the last visit, what kind of care assistance, if any, has become harder to access: Other) must be an integer between 0-1 or 8",IF C19KOTH_F < 0 or (C19KOTH_F > 1 and C19KOTH_F ne 8),,,,,
f3-fcv-m-035,035,Error,f3,FCV,C19KOTH_F,Missingness,C19KOTH_F must be present,C19KOTH_F cannot be blank,"Q8g. C19KOTH_F (Since the last visit, what kind of care assistance, if any, has become harder to access: Other) cannot be blank",If C19KOTH_F = blank,,,,,
f3-fcv-m-036,036,Error,f3,FCV,C19KOTHX_F,Missingness,C19KOTHX_F conditionally present,"If C19KOTH_F = 1, then C19KOTHX_F cannot be blank","If Q8g. C19KOTH_F = 1, then Q8g1. C19KOTHX_F (Other specify) cannot be blank",If C19KOTH_F = 1 and C19KOTHX_F = blank,,"C19KOTH_F, C19KOTHX_F",,,
f3-fcv-m-037,037,Error,f3,FCV,C19KOTHX_F,Missingness,C19KOTHX_F conditionally blank,"If C19KOTH_F = 0 or 8, then C19KOTHX_F must be blank","If Q8g. C19KOTH_F = 0 or 8, then Q8g1. C19KOTHX_F (Other specify) must be blank","If C19KOTH_F in (0, 8) and C19KOTHX_F ne blank",,"C19KOTH_F, C19KOTHX_F",,,
f3-fcv-c-038,038,Error,f3,FCV,C19CORE_F,Conformity,C19CORE_F conforms,C19CORE_F must be an integer between 1-5 or 8,"Q9. C19CORE_F (On a scale of 1-5, since the last visit, how much has the COVID-19 pandemic changed your willingness to allow or encourage your care partner’s participation in clinical research if it requires in-person visits to the research clinic?) must be an integer between 1-5 or 8",IF C19CORE_F < 1 or (C19CORE_F > 5 and C19CORE_F ne 8),,,,,
f3-fcv-m-039,039,Error,f3,FCV,C19CORE_F,Missingness,C19CORE_F must be present,C19CORE_F cannot be blank,"Q9. C19CORE_F (On a scale of 1-5, since the last visit, how much has the COVID-19 pandemic changed your willingness to allow or encourage your care partner’s participation in clinical research if it requires in-person visits to the research clinic?) cannot be blank",If C19CORE_F = blank,,,,,
f3-fcv-c-040,040,Error,f3,FCV,C19COPRE_F,Conformity,C19COPRE_F conforms,C19COPRE_F must be an integer between 1-5 or 8,"Q10. C19COPRE_F (On a scale of 1-5, since the last visit, how much has the COVID-19 pandemic changed your own personal willingness to participate in clinical research, irrespective of whether in-person or telephone/remote visits are used?) must be an integer between 1-5 or 8",IF C19COPRE_F < 1 or (C19COPRE_F > 5 and C19COPRE_F ne 8),,,,,
f3-fcv-m-041,041,Error,f3,FCV,C19COPRE_F,Missingness,C19COPRE_F must be present,C19COPRE_F cannot be blank,"Q10. C19COPRE_F (On a scale of 1-5, since the last visit, how much has the COVID-19 pandemic changed your own personal willingness to participate in clinical research, irrespective of whether in-person or telephone/remote visits are used?) cannot be blank",If C19COPRE_F = blank,,,,,
